InspectionID,PRNumber,PR Overall Condition,PR Litter,PR Graffiti,PR Amenities,PR Structural
71990,1,A,A,A,A,A
71958,1,A,A,A,A,A
71959,1,A,A,A,A,A
71972,1,A,A,A,U,A
71925,1,A,A,A,A,A
71936,1,U,A,A,U/S,A
71941,1,A,A,A,U,A
71950,1,A,A,A,A,A
71913,1,U,N,N,N,N
71916,1,A,U,A,A,A
71918,1,A,A,A,A,A
71923,1,A,A,A,A,A
71872,1,U,N,N,N,N
71873,1,U,N,N,N,N
71876,1,U,N,N,N,N
71878,1,A,A,A,U,A
71881,1,A,A,A,A,A
71882,1,U,N,N,N,N
71889,1,A,A,A,U,A
71890,1,U,N,N,N,N
71892,1,A,A,A,A,A
71893,1,A,A,A,A,U
71898,1,A,A,A,A,A
71903,1,A,A,A,A,A
71905,1,U,N,N,N,N
71856,1,N,N,N,N,N
71860,1,A,A,A,A,A
71863,1,N,N,N,N,N
71867,1,A,A,A,A,A
71833,1,U,N,N,N,N
71835,1,U,U/S,A,A,A
71842,1,U,N,N,N,N
71843,1,U,N,N,N,N
71845,1,U,N,N,N,N
71848,1,N,N,N,N,N
71849,1,N,N,N,N,N
71788,1,A,A,A,A,A
71791,1,A,A,A,A,A
71796,1,U,N,N,N,N
71802,1,U,U/S,A,U,A
71803,1,N,N,N,N,N
71805,1,N,N,N,N,N
71807,1,N,N,N,N,N
71753,1,A,A,A,A,A
71758,1,A,A,A,A,A
71773,1,A,A,A,A,A
71774,1,U,N,N,N,N
71777,1,U,N,N,N,N
71781,1,U,N,N,N,N
71730,1,A,A,A,A,A
71736,1,A,A,A,U,A
71739,1,A,A,A,A,A
71740,1,U,N,N,N,N
71741,1,N,N,N,N,N
71745,1,U,N,N,N,N
71747,1,A,A,A,A,A
71684,1,N,N,N,N,N
71686,1,U,N,N,N,N
71693,1,U,A,A,A,U/S
71694,1,A,A,A,A,A
71696,1,N,N,N,N,N
71700,1,A,A,A,A,A
71702,1,A,A,A,A,A
71703,1,A,A,A,U,A
71717,1,A,A,A,A,A
71657,1,N,N,N,N,N
71674,1,A,A,A,U,A
71625,1,A,A,A,A,A
71627,1,A,A,A,A,A
71632,1,N,N,N,N,N
71640,1,A,A,A,U,A
71646,1,A,A,A,A,U
71650,1,U,N,N,N,N
71600,1,A,A,A,A,A
71612,1,N,N,N,N,N
71577,1,A,A,A,A,A
71580,1,A,A,A,A,A
71581,1,N,N,N,N,N
71585,1,U,N,N,N,N
71598,1,U,N,N,N,N
71558,1,U,A,A,A,U/S
71565,1,A,A,A,A,A
71570,1,U,A,A,U,U
71518,1,U,N,N,N,N
71528,1,A,A,A,A,U
71532,1,U,N,N,N,N
71533,1,U,N,N,N,N
71535,1,A,A,A,U,A
71540,1,U,A,A,U/S,A
71542,1,U,N,N,N,N
71543,1,N,N,N,N,N
71547,1,A,A,A,A,A
71511,1,A,A,A,A,A
71512,1,N,N,N,N,N
71514,1,A,A,A,A,A
71469,1,U,N,N,N,N
71475,1,U,N,N,N,N
71479,1,N,N,N,N,N
71484,1,U,A,A,U,U/S
71485,1,A,A,A,A,A
71488,1,A,A,A,U,A
71492,1,A,A,A,A,A
71498,1,A,A,A,A,A
71460,1,U,A,A,U,U
71415,1,A,A,A,U,A
71418,1,A,A,A,U,A
71421,1,A,A,A,A,A
71438,1,N,N,N,N,N
71439,1,U,A,A,U,A
71309,1,A,A,A,U,A
71310,1,N,N,N,N,N
71313,1,A,A,A,A,A
71316,1,N,N,N,N,N
71286,1,U,A,A,A,U/S
71289,1,N,N,N,N,N
71290,1,A,A,A,A,A
71292,1,A,A,A,U,A
71294,1,U,N,N,N,N
71300,1,U,N,N,N,N
71301,1,A,A,A,A,A
71302,1,A,A,A,A,A
71303,1,A,A,A,A,A
71304,1,A,A,A,A,A
71272,1,A,A,A,U,A
71284,1,A,A,A,U,A
71240,1,A,A,A,A,A
71247,1,A,A,A,A,A
71251,1,A,A,A,A,A
71252,1,U,N,N,N,N
71255,1,A,A,A,U,A
71256,1,A,A,A,A,A
71261,1,U,A,A,A,A
71266,1,A,A,A,A,A
71268,1,A,A,A,A,A
71222,1,A,A,A,A,A
71231,1,A,A,A,A,A
71200,1,U,U,A,U,A
71207,1,U,N,N,N,N
71218,1,A,A,A,U,A
71151,1,A,A,A,A,A
71152,1,A,A,A,A,A
71153,1,A,A,A,U,A
71163,1,U,A,A,U,A
71167,1,U,A,A,U,U/S
71168,1,U,U,A,U,A
71181,1,A,A,A,A,A
71140,1,A,A,A,U,A
71111,1,U,A,A,A,U/S
71116,1,N,N,N,N,N
71118,1,A,A,A,U,A
71124,1,A,A,A,U,A
71125,1,A,A,A,A,A
71132,1,N,N,N,N,N
71089,1,A,A,A,U,A
71095,1,A,A,A,A,A
71104,1,N,N,N,N,N
71108,1,A,A,A,A,A
71069,1,N,N,N,N,N
71083,1,A,A,A,A,A
71027,1,A,A,A,A,A
71031,1,N,N,N,N,N
71036,1,U,A,A,U,A
71037,1,N,N,N,N,N
71038,1,U,N,N,N,N
71040,1,N,N,N,N,N
71042,1,A,A,A,A,A
71044,1,A,A,A,U,A
71046,1,A,A,A,A,A
71051,1,N,N,N,N,N
71052,1,A,A,A,A,A
71060,1,U,N,N,N,N
71064,1,N,N,N,N,N
71065,1,A,A,A,A,A
71013,1,A,A,A,A,A
71016,1,A,A,A,U,A
71024,1,N,N,N,N,N
70990,1,A,A,A,U,A
71000,1,A,A,A,A,A
70973,1,A,A,A,A,A
70957,1,N,N,N,N,N
70962,1,A,A,A,A,A
70964,1,A,A,A,U,A
70917,1,A,A,A,A,A
70919,1,A,A,A,A,A
70919,2,A,A,A,A,A
70921,1,N,N,N,N,N
70924,1,N,N,N,N,N
70925,1,A,A,A,A,A
70927,1,U,A,A,U/S,A
70934,1,A,A,A,A,A
70937,1,N,N,N,N,N
70948,1,A,A,A,A,A
70952,1,A,A,A,A,A
70908,1,A,A,A,U,A
70910,1,U,A,A,U,A
70891,1,A,A,A,A,A
70895,1,A,A,A,U,A
70898,1,A,A,A,U,A
70876,1,A,A,A,U,A
70879,1,A,A,A,A,A
70826,1,A,A,A,A,A
70827,1,A,A,A,A,A
70838,1,N,N,N,N,N
70853,1,A,A,A,U,A
70858,1,A,A,A,A,A
70865,1,U,A,A,U,A
70867,1,A,A,A,A,A
70797,1,A,A,A,A,A
70800,1,N,N,N,N,N
70803,1,A,A,A,A,A
70805,1,A,A,A,A,A
70809,1,A,A,A,A,A
70813,1,N,N,N,N,N
70817,1,U,U/S,A,U,U
70820,1,U,U,A,A,U
70825,1,U,A,A,U,U
70771,1,U,U,A,U,A
70775,1,U,U/S,A,A,A
70777,1,A,A,A,A,A
70783,1,A,A,A,A,A
70784,1,N,N,N,N,N
70792,1,A,A,A,A,A
70755,1,N,N,N,N,N
70756,1,A,A,A,A,A
70757,1,U,N,N,N,N
70758,1,U,A,A,A,A
70759,1,U,U/S,A,U,A
70729,1,A,A,A,A,A
70736,1,U,N,N,N,N
70737,1,A,A,A,U,A
70740,1,A,A,A,U,A
70742,1,U,A,A,U,U/S
70745,1,A,A,A,A,A
70747,1,A,A,A,A,A
70711,1,U,A,A,A,U/S
70722,1,A,A,A,U,A
70667,1,A,A,A,A,A
70678,1,U,U,A,U,U
70687,1,A,A,A,U,A
70688,1,N,N,N,N,N
70689,1,A,A,A,A,A
70691,1,N,N,N,N,N
70692,1,A,A,A,A,A
70694,1,N,N,N,N,N
70695,1,A,A,A,A,A
70701,1,N,N,N,N,N
70645,1,A,A,A,A,A
70649,1,A,A,A,A,A
70654,1,A,A,A,A,A
70659,1,A,A,A,A,A
70661,1,A,A,A,A,A
70664,1,A,A,A,A,A
70608,1,A,A,A,A,A
70620,1,A,A,A,A,A
70621,1,A,A,A,U,A
70624,1,A,A,A,U,A
70627,1,A,A,A,U,A
70631,1,A,A,A,U,A
70632,1,N,N,N,N,N
70633,1,A,A,A,A,U
70634,1,A,A,U,A,A
70636,1,N,N,N,N,N
70637,1,A,A,A,A,A
70638,1,A,A,A,A,A
70586,1,A,A,A,U,A
70601,1,U,N,N,N,N
70555,1,A,U,A,A,A
70560,1,A,A,A,A,A
70561,1,N,N,N,N,N
70569,1,A,A,A,A,A
70570,1,A,A,A,A,A
70572,1,N,N,N,N,N
70575,1,A,A,A,U,A
70580,1,A,U,A,A,A
70581,1,A,A,A,U,A
70535,1,U,U,U,U/S,A
70537,1,U,A,A,A,U/S
70538,1,A,A,A,A,A
70539,1,A,A,A,A,A
70523,1,A,A,A,A,A
70531,1,A,A,A,U,A
70482,1,A,A,A,A,A
70487,1,A,A,A,A,A
70494,1,U,A,A,U,A
70495,1,A,A,A,A,A
70506,1,A,A,A,A,A
70514,1,A,A,A,A,A
70516,1,A,A,A,A,A
70466,1,A,A,A,U,A
70471,1,A,A,A,A,A
70472,1,U,N,N,N,N
70477,1,A,A,A,U,A
70515,1,U,U,A,U/S,U/S
70426,1,A,A,A,A,A
70430,1,A,A,A,A,A
70437,1,A,A,A,A,A
70440,1,A,A,A,U,A
70450,1,A,A,A,A,A
70411,1,A,A,A,A,A
70416,1,N,N,N,N,N
70418,1,U,N,N,N,N
70421,1,A,A,A,A,U
70381,1,A,A,A,A,A
70385,1,U,A,A,U/S,A
70387,1,A,A,A,U,A
70388,1,A,A,A,U,A
70389,1,N,N,N,N,N
70390,1,A,A,A,U,A
70400,1,A,A,A,A,A
70406,1,A,A,A,A,A
70366,1,N,N,N,N,N
70372,1,U,A,A,U,A
70374,1,A,A,A,U,A
70333,1,A,A,A,A,A
70339,1,U,A,A,U,U
70340,1,U,U/S,A,U,A
70349,1,A,A,A,A,A
70353,1,A,U,A,A,A
70355,1,U,A,A,U,U/S
70356,1,A,A,A,A,A
70357,1,A,A,A,A,A
70358,1,A,A,A,A,A
70359,1,A,A,A,A,A
70321,1,A,A,A,U,A
70322,1,A,A,A,A,A
70323,1,A,A,A,A,A
70324,1,A,A,A,U,A
70277,1,U,N,N,N,N
70283,1,A,A,A,U,A
70286,1,A,A,A,U,A
70288,1,A,A,A,U,A
70295,1,A,A,A,A,A
70297,1,N,N,N,N,N
70312,1,A,A,A,A,A
70313,1,A,A,A,A,A
70255,1,A,U,A,A,A
70258,1,A,A,A,A,A
70271,1,A,A,A,A,A
70229,1,A,A,A,A,A
70234,1,A,A,A,A,A
70237,1,A,A,A,A,A
70238,1,A,A,A,A,U
70246,1,A,A,A,A,A
70247,1,A,A,A,U,A
70248,1,A,A,A,A,A
70249,1,N,N,N,N,N
70252,1,A,A,A,U,A
70208,1,A,A,A,A,A
70209,1,A,A,A,A,A
70211,1,A,A,A,A,A
70213,1,A,A,A,A,A
70216,1,N,N,N,N,N
70217,1,N,N,N,N,N
70218,1,A,A,A,U,A
70222,1,A,A,A,A,A
70223,1,A,A,A,A,A
70198,1,N,N,N,N,N
70202,1,A,A,A,A,A
70203,1,A,A,A,A,A
70204,1,A,A,A,A,A
70158,1,A,A,A,U,A
70159,1,A,A,A,A,A
70160,1,U,A,A,U,U/S
70161,1,A,A,A,A,A
70162,1,N,N,N,N,N
70164,1,U,A,A,A,U/S
70170,1,A,A,A,A,A
70174,1,N,N,N,N,N
70176,1,A,A,A,U,A
70186,1,A,A,A,U,A
70188,1,U,A,A,U/S,A
70147,1,A,A,A,U,A
70153,1,A,A,A,U,A
70155,1,A,A,A,A,U
70123,1,A,A,A,U,A
70126,1,N,N,N,N,N
70129,1,A,A,A,A,A
70140,1,A,A,A,A,U
70140,2,A,A,A,U,A
70141,1,A,A,A,U,A
70110,1,A,A,A,U,A
70113,1,A,A,A,A,A
70077,1,A,A,A,U,A
70080,1,A,A,A,A,A
70081,1,A,A,A,U,A
70082,1,A,A,A,A,A
70086,1,U,A,A,U,A
70087,1,A,A,A,A,A
70088,1,U,A,A,U,U/S
70103,1,A,A,A,A,A
70104,1,A,A,A,A,A
70106,1,A,A,A,U,A
70055,1,A,A,A,A,A
70058,1,A,A,A,U,A
70064,1,A,A,A,A,A
70071,1,U,A,A,U/S,A
70023,1,N,N,N,N,N
70041,1,A,A,A,A,A
70045,1,N,N,N,N,N
70001,1,A,A,A,A,A
70003,1,A,A,A,A,A
70012,1,A,A,A,A,A
70014,1,A,A,A,U,A
70016,1,A,A,A,A,A
69969,1,N,N,N,N,N
69981,1,A,A,A,A,A
69983,1,U,A,A,U,U
69987,1,U,A,A,U,U
69989,1,U,U/S,A,U/S,U/S
69941,1,N,N,N,N,N
69949,1,N,N,N,N,N
69958,1,A,A,A,U,A
69961,1,U,A,A,U,A
69929,1,A,A,A,U,A
69899,1,U,A,A,U,U
69902,1,U,A,A,U,U
69903,1,A,A,A,A,A
69909,1,A,A,A,A,A
69915,1,A,A,A,A,A
69859,1,U,A,A,A,U/S
69871,1,U,A,A,U,U
69872,1,A,A,A,A,U
69877,1,N,N,N,N,N
69831,1,A,A,A,A,A
69834,1,A,A,A,A,A
69836,1,A,A,A,A,A
69839,1,A,A,A,U,A
69857,1,A,A,A,A,A
69805,1,A,A,A,U,A
69806,1,A,A,A,A,A
69807,1,N,N,N,N,N
69811,1,A,A,A,U,A
69779,1,U,U,A,U,A
69781,1,A,A,A,A,A
69785,1,A,A,A,A,A
69788,1,A,A,A,A,A
69791,1,A,A,A,A,A
69798,1,A,A,A,A,A
69772,1,U,A,A,U,A
69772,2,A,A,A,A,A
69732,1,U,A,A,A,U/S
69739,1,A,A,A,U,A
69743,1,A,A,A,A,A
69745,1,A,A,A,A,U
69746,1,A,A,A,A,A
69750,1,A,A,A,A,A
69751,1,A,A,A,A,A
69752,1,A,A,A,A,A
69753,1,U,U,A,U,A
69762,1,A,A,A,U,A
69764,1,U,N,N,N,N
69711,1,U,A,A,U,U/S
69716,1,A,A,A,A,A
69717,1,A,A,A,A,A
69724,1,A,A,A,A,A
69681,1,A,A,A,U,A
69682,1,A,A,A,A,A
69682,2,A,A,A,A,A
69684,1,A,A,A,A,A
69686,1,U,U/S,A,A,A
69688,1,A,A,A,A,A
69696,1,U,A,A,A,U/S
69699,1,N,N,N,N,N
69702,1,A,A,A,A,A
69706,1,A,A,A,A,A
69729,1,A,A,A,A,A
69640,1,A,A,A,U,A
69641,1,A,A,A,A,A
69643,1,A,A,A,A,U
69644,1,U,A,U,U,U
69645,1,A,A,A,U,A
69655,1,N,N,N,N,N
69666,1,A,A,A,A,A
69668,1,U,A,A,U/S,U/S
69669,1,U,U,A,U,U
69634,1,A,A,A,U,A
69635,1,A,A,A,A,A
69596,1,U,A,A,A,A
69601,1,A,A,A,A,U
69612,1,A,A,A,A,A
69614,1,U,A,A,A,U/S
69622,1,U,A,A,U,U/S
69627,1,A,A,A,A,A
69587,1,N,N,N,N,N
69592,1,U,U,A,U,U
69560,1,A,A,A,A,A
69561,1,A,A,A,A,A
69564,1,A,A,A,A,A
69565,1,A,A,A,U,A
69567,1,N,N,N,N,N
69525,1,A,A,A,A,A
69534,1,N,N,N,N,N
69538,1,U,A,A,U,A
69547,1,A,A,A,A,U
69509,1,A,A,A,A,A
69511,1,A,A,A,A,U
69512,1,U,N,N,N,N
69516,1,A,A,A,A,A
69518,1,A,A,A,A,A
69468,1,A,A,A,A,A
69469,1,A,A,A,U,A
69484,1,N,N,N,N,N
69491,1,A,A,A,U,A
69499,1,A,A,A,A,A
69453,1,A,A,A,A,A
69428,1,A,A,A,U,A
69431,1,U,A,A,U,U
69436,1,A,A,A,U,A
69441,1,A,A,A,A,A
69448,1,U,A,A,U/S,A
69403,1,A,U,A,A,A
69405,1,A,A,A,U,A
69411,1,U,U/S,A,A,A
69415,1,A,A,A,U,A
69418,1,A,A,A,A,A
69419,1,U,U/S,A,U,A
69380,1,A,A,A,A,U
69383,1,A,A,A,U,A
69384,1,N,N,N,N,N
69391,1,A,A,A,A,U
69393,1,A,A,A,A,A
69351,1,A,A,A,A,A
69357,1,A,A,A,A,A
69358,1,A,A,A,A,A
69363,1,A,A,A,U,A
69365,1,A,A,A,A,U
69367,1,U,A,A,U,A
69368,1,N,N,N,N,N
69329,1,U,N,N,N,N
69333,1,A,A,A,U,A
69336,1,A,A,A,A,A
69344,1,A,U,A,A,A
69345,1,A,A,A,A,A
69291,1,A,A,A,A,A
69292,1,U,A,A,A,U/S
69298,1,A,A,A,U,A
69312,1,A,A,A,U,A
69320,1,A,A,A,A,A
69326,1,A,A,A,U,A
69280,1,A,A,A,U,A
69283,1,U,U,A,U,A
69290,1,U,U,A,U,A
69247,1,A,A,A,A,A
69255,1,U,A,A,U,A
69278,1,A,A,A,U,A
69226,1,A,A,A,A,A
69233,1,U,U/S,A,U,A
69236,1,N,N,N,N,N
69237,1,U,U/S,A,U,U/S
69240,1,A,A,A,U,A
69241,1,A,A,A,A,A
69242,1,U,A,A,U,U
69206,1,A,A,A,U,A
69216,1,A,A,A,A,A
69168,1,A,U,A,A,A
69171,1,A,A,A,U,A
69173,1,A,A,A,A,A
69179,1,A,A,A,A,A
69180,1,A,A,A,A,A
69183,1,A,A,A,A,A
69191,1,N,N,N,N,N
69149,1,A,A,A,U,A
69150,1,A,A,A,U,A
69163,1,A,A,A,A,A
69131,1,U,A,A,U/S,A
69133,1,A,A,A,A,A
69134,1,A,A,A,U,A
69135,1,U,U/S,A,A,U
69144,1,U,A,A,U,U/S
69095,1,U,N,N,N,N
69099,1,U,N,N,N,N
69102,1,A,A,A,U,A
69106,1,N,N,N,N,N
69109,1,A,A,A,U,A
69119,1,A,A,A,A,A
69126,1,A,A,A,A,A
69065,1,U,N,N,N,N
69066,1,U,N,N,N,N
69068,1,A,A,A,A,A
69078,1,A,A,A,A,A
69087,1,A,A,A,A,A
69088,1,A,A,A,A,A
69037,1,A,A,A,A,A
69042,1,A,A,A,U,A
69043,1,A,A,A,A,A
69054,1,A,A,A,U,A
69055,1,A,A,A,U,A
69057,1,A,A,A,A,A
69059,1,U,A,A,A,U/S
69060,1,U,U,A,U,A
69034,1,A,A,A,A,A
69019,1,A,A,A,A,A
68998,1,A,A,U,A,A
68999,1,A,A,A,A,A
69003,1,A,A,A,U,A
69009,1,A,A,A,A,A
69010,1,A,A,A,A,A
68955,1,A,U,A,A,A
68956,1,A,A,A,A,A
68966,1,A,A,A,A,A
68967,1,A,A,A,U,A
68973,1,A,A,A,A,A
68975,1,U,U,A,U,A
68977,1,A,A,A,A,A
68978,1,A,A,A,A,U
68933,1,A,A,A,U,A
68938,1,A,A,A,U,A
68949,1,A,A,A,A,A
68952,1,A,A,A,U,A
68952,2,N,N,N,N,N
68923,1,A,A,A,A,A
68925,1,A,A,A,A,A
68889,1,A,A,A,U,A
68892,1,A,A,A,A,A
68901,1,A,A,A,A,A
68906,1,A,A,A,A,A
68909,1,A,A,A,U,A
68856,1,U,A,A,A,U/S
68857,1,A,A,A,U,A
68859,1,A,A,A,A,A
68865,1,A,A,A,A,A
68867,1,A,A,A,A,A
68868,1,A,A,A,U,A
68878,1,A,A,A,A,A
68879,1,A,A,A,A,A
68880,1,A,A,A,A,A
68882,1,A,A,A,A,A
68844,1,A,U,A,A,A
68847,1,A,A,A,U,A
68850,1,A,A,A,A,A
68818,1,A,A,A,A,A
68829,1,A,A,A,A,A
68834,1,A,A,A,U,A
68812,1,A,A,A,A,A
68768,1,A,A,A,U,A
68769,1,U,A,A,A,U/S
68773,1,A,A,A,A,A
68774,1,U,U/S,A,U,A
68777,1,A,A,A,U,A
68779,1,A,A,A,U,A
68782,1,A,A,A,A,A
68785,1,U,N,N,N,N
68796,1,A,A,A,A,A
68800,1,A,A,A,A,A
68754,1,A,A,A,A,A
68729,1,A,A,A,U,A
68730,1,A,A,A,U,A
68731,1,U,A,A,A,A
68741,1,A,A,A,A,A
68746,1,A,A,A,A,A
68748,1,A,A,A,A,A
68750,1,A,A,A,U,A
68696,1,N,N,N,N,N
68697,1,A,A,A,A,A
68701,1,A,A,A,A,A
68716,1,A,A,A,A,A
68675,1,U,N,N,N,N
68685,1,A,A,A,A,A
68687,1,A,A,A,A,A
68690,1,N,N,N,N,N
68650,1,A,A,A,A,A
68651,1,U,U,A,U,A
68652,1,A,A,A,A,A
68654,1,U,A,A,U/S,U
68659,1,A,A,A,A,A
68661,1,U,A,A,U/S,A
68670,1,A,A,A,A,A
68674,1,A,A,A,A,A
68632,1,A,A,A,U,A
68633,1,A,A,A,U,A
68635,1,N,N,N,N,N
68637,1,U,A,U,U/S,U
68648,1,A,A,A,A,A
68649,1,A,A,A,A,A
68649,2,A,A,A,A,A
68609,1,U,U/S,A,A,A
68615,1,A,A,A,U,A
68616,1,U,U/S,A,A,A
68623,1,A,A,A,A,A
68627,1,N,N,N,N,N
68628,1,A,A,A,U,A
68572,1,U,A,A,U,A
68540,1,A,A,A,U,A
68549,1,A,A,A,A,A
68551,1,A,A,A,A,A
68552,1,A,A,A,A,A
68564,1,A,A,A,A,A
68526,1,A,A,A,A,A
68527,1,A,A,A,U,A
68530,1,A,A,A,A,A
68537,1,N,N,N,N,N
68493,1,U,U/S,A,A,U
68495,1,N,N,N,N,N
68499,1,U,N,N,N,N
68505,1,A,A,A,U,A
68507,1,A,A,A,A,A
68484,1,A,A,A,A,A
68492,1,U,A,A,U,A
68440,1,A,A,A,A,A
68441,1,A,A,A,A,A
68447,1,A,A,A,A,A
68454,1,A,A,A,U,A
68455,1,U,A,U,U,A
68456,1,U,A,U,U,U/S
68461,1,U,A,A,A,A
68462,1,A,A,A,A,A
68464,1,A,A,A,U,A
68465,1,A,A,A,U,A
68469,1,U,A,A,U,U/S
68473,1,N,N,N,N,N
68474,1,A,A,A,A,A
68475,1,A,A,A,A,A
68415,1,A,A,A,A,A
68416,1,U,A,A,U,A
68417,1,N,N,N,N,N
68419,1,N,N,N,N,N
68425,1,N,N,N,N,N
68433,1,A,A,A,A,A
68434,1,A,A,A,A,A
68435,1,N,N,N,N,N
68372,1,A,A,A,A,A
68373,1,A,A,A,A,A
68374,1,A,A,A,A,A
68378,1,A,A,A,A,A
68382,1,A,A,A,A,A
68390,1,A,A,A,A,A
68391,1,A,A,A,A,A
68411,1,A,A,A,A,A
68412,1,N,N,N,N,N
68331,1,U,N,N,N,N
68335,1,A,A,A,U,A
68341,1,A,A,A,U,A
68345,1,A,A,A,U,A
68348,1,A,A,A,A,A
68351,1,A,A,A,A,A
68354,1,A,A,A,A,A
68356,1,A,A,A,U,A
68358,1,U,A,A,U/S,A
68306,1,N,N,N,N,N
68308,1,A,A,A,A,A
68313,1,A,A,A,U,A
68320,1,A,A,A,A,A
68323,1,A,A,A,A,A
68324,1,N,N,N,N,N
68302,1,A,A,A,A,A
68304,1,A,A,A,A,A
68269,1,U,A,A,A,U/S
68273,1,U,N,N,N,N
68282,1,N,N,N,N,N
68289,1,A,A,A,A,A
68292,1,U,A,A,A,U/S
68238,1,A,A,A,U,A
68245,1,N,N,N,N,N
68247,1,A,A,A,A,A
68248,1,A,A,A,A,A
68251,1,A,A,A,U,A
68254,1,A,A,A,A,A
68255,1,A,A,A,A,A
68223,1,A,A,A,U,A
68232,1,N,N,N,N,N
68192,1,A,A,A,A,A
68193,1,A,A,A,U,A
68196,1,U,U/S,A,U,U/S
68201,1,A,A,A,U,A
68202,1,A,A,A,A,A
68202,2,A,A,A,A,A
68203,1,A,A,A,A,A
68204,1,A,A,A,A,A
68152,1,A,A,A,A,U
68153,1,A,A,A,A,A
68165,1,A,A,A,A,U
68169,1,A,A,A,U,A
68175,1,A,A,A,A,A
68184,1,A,A,A,A,A
68185,1,U,A,A,A,A
68140,1,N,N,N,N,N
68121,1,A,A,A,A,A
68126,1,U,A,A,A,A
68130,1,U,N,N,N,N
68131,1,N,N,N,N,N
68135,1,A,A,A,U,A
68095,1,N,N,N,N,N
68105,1,A,A,A,A,U
68108,1,U,A,A,U,U
68041,1,N,N,N,N,N
68043,1,A,A,A,U,A
68056,1,A,A,A,A,A
68058,1,A,A,A,A,A
68059,1,A,A,A,A,A
68071,1,U,N,N,N,N
68080,1,A,A,A,A,A
68083,1,U,N,N,N,N
68019,1,N,N,N,N,N
68031,1,A,A,A,A,A
68039,1,A,A,A,A,A
67986,1,A,U,A,A,A
67995,1,N,N,N,N,N
67996,1,A,A,A,A,A
68002,1,A,A,A,A,A
68005,1,U,N,N,N,N
68007,1,A,A,A,U,A
68009,1,A,A,A,A,A
68010,1,U,U,A,U/S,A
68013,1,U,A,U,U,A
68014,1,U,N,N,N,N
68016,1,A,A,A,A,A
67963,1,A,A,A,A,A
67973,1,N,N,N,N,N
67929,1,U,U/S,A,A,U/S
67933,1,A,A,A,A,A
67939,1,U,A,A,U,U
67943,1,A,A,A,U,A
67944,1,A,A,A,A,A
67948,1,U,U,A,U,A
67955,1,N,N,N,N,N
67956,1,A,A,A,A,A
67957,1,A,A,A,A,A
67959,1,A,A,A,A,A
67913,1,A,A,A,A,A
67883,1,U,U,A,U,A
67888,1,A,A,A,U,A
67892,1,A,A,A,A,A
67897,1,A,A,A,A,A
67902,1,A,A,A,A,A
67903,1,A,A,A,A,A
67871,1,U,N,N,N,N
67872,1,A,A,A,A,A
67830,1,A,A,A,A,A
67834,1,A,A,A,A,A
67843,1,A,A,A,A,A
67853,1,A,A,A,A,A
67865,1,N,N,N,N,N
67795,1,A,A,A,A,A
67797,1,A,A,A,A,A
67805,1,A,A,A,A,A
67809,1,A,A,A,A,A
67816,1,A,A,A,A,A
67817,1,A,A,A,U,A
67824,1,N,N,N,N,N
67783,1,A,A,A,A,A
67785,1,N,N,N,N,N
67759,1,A,A,A,A,A
67761,1,A,A,A,A,A
67762,1,A,A,A,A,A
67770,1,A,A,A,A,A
67775,1,A,A,A,U,A
67777,1,A,A,A,U,A
67779,1,U,A,A,A,A
67780,1,N,N,N,N,N
67742,1,A,A,A,A,A
67744,1,A,A,A,A,A
67746,1,N,N,N,N,N
67749,1,A,A,A,U,A
67705,1,A,A,A,A,A
67706,1,U,A,A,U/S,U/S
67709,1,A,A,A,U,A
67715,1,A,A,A,U,A
67723,1,U,U,A,A,U
67724,1,A,A,A,A,A
67725,1,N,N,N,N,N
67728,1,A,A,A,A,A
67736,1,A,A,A,A,A
67682,1,U,A,A,U/S,A
67685,1,A,A,A,U,A
67691,1,N,N,N,N,N
67692,1,A,A,A,A,A
67693,1,A,A,A,U,A
67676,1,A,A,A,A,A
67661,1,N,N,N,N,N
67634,1,A,A,A,U,A
67648,1,A,A,A,A,A
67603,1,A,A,A,A,A
67607,1,U,N,N,N,N
67609,1,A,A,A,A,A
67614,1,A,A,A,A,A
67624,1,A,A,A,A,A
67577,1,A,A,A,A,A
67579,1,A,A,A,U,A
67580,1,A,A,A,A,A
67581,1,A,A,A,U,A
67586,1,A,A,A,A,A
67594,1,A,A,A,A,A
67595,1,N,N,N,N,N
67597,1,A,A,A,A,A
67550,1,A,A,A,U,A
67563,1,A,A,A,A,A
67565,1,A,A,A,A,A
67530,1,U,A,A,U,U
67535,1,N,N,N,N,N
67536,1,A,A,A,A,A
67539,1,A,A,A,A,A
67543,1,A,A,A,U,A
67511,1,A,A,A,A,A
67515,1,A,A,A,A,A
67515,2,N,N,N,N,N
67518,1,A,A,A,A,A
67523,1,A,A,A,A,A
67473,1,A,A,A,A,A
67474,1,U,N,N,N,N
67475,1,U,U/S,A,A,A
67483,1,A,A,A,A,A
67494,1,A,A,A,U,A
67499,1,A,A,A,U,A
67501,1,A,A,A,U,A
67502,1,A,A,A,A,A
67504,1,A,A,A,A,A
67468,1,A,A,A,A,A
67446,1,A,A,A,A,A
67450,1,N,N,N,N,N
67454,1,N,N,N,N,N
67459,1,U,N,N,N,N
67423,1,A,A,A,A,A
67432,1,A,A,A,A,A
67444,1,A,A,A,A,A
67400,1,A,A,A,A,A
67411,1,N,N,N,N,N
67415,1,U,U,A,U/S,A
67419,1,N,N,N,N,N
67368,1,U,U,A,U,A
67372,1,A,A,A,U,A
